date,location_key,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_hospitalized_patients,new_intensive_care_patients,new_ventilator_patients,cumulative_hospitalized_patients,cumulative_intensive_care_patients,cumulative_ventilator_patients,current_hospitalized_patients,current_intensive_care_patients,current_ventilator_patients,mobility_transit_stations,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_residential,mobility_workplaces,wikidata_id,datacommons_id,openstreetmap_id,latitude,longitude,location_geometry,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm
2020-04-24,CA,CA,Canada,,,,,CA,CAN,0,1778,156,780,25191,43877,2302,15541,660108,,,,,,,,,,-65,-52,-22,-3,25,-57,Q16,country/CAN,1428125,56,-109,POINT(-109 56),5.755556,0.766667,12.716667,0.818444,43.18
2020-04-25,CA,CA,Canada,,,,,CA,CAN,0,1466,163,884,24163,45341,2465,16425,684271,,,,,,,,,,-54,-51,-21,16,14,-39,Q16,country/CAN,1428125,56,-109,POINT(-109 56),8.161111,-0.394444,18.188889,1.1176,30.48
2020-04-26,CA,CA,Canada,,,,,CA,CAN,0,1541,95,896,23237,46884,2560,17321,707508,,,,,,,,,,-62,-57,-39,-6,13,-41,Q16,country/CAN,1428125,56,-109,POINT(-109 56),7.922222,1.122222,17.961111,0.056444,20.32
2020-04-27,CA,CA,Canada,,,,,CA,CAN,0,1605,147,947,26197,48489,2707,18268,733705,,,,,,,,,,-64,-45,-17,14,21,-56,Q16,country/CAN,1428125,56,-109,POINT(-109 56),2.427778,-3.766667,10.805556,0,40.64
2020-04-28,CA,CA,Canada,,,,,CA,CAN,0,1526,152,963,21095,50015,2859,19231,754800,,,,,,,,,,-64,-46,-16,14,16,-57,Q16,country/CAN,1428125,56,-109,POINT(-109 56),8.677778,0.927778,17.027778,0.762,25.4
2020-04-29,CA,CA,Canada,,,,,CA,CAN,0,1571,137,1096,24813,51587,2996,20327,779613,,,,,,,,,,-64,-46,-17,6,22,-57,Q16,country/CAN,1428125,56,-109,POINT(-109 56),12.572222,6.272222,19.383333,0,40.64
2020-04-30,CA,CA,Canada,,,,,CA,CAN,0,1639,188,1097,26836,53225,3184,21424,806449,,,,,,,,,,-65,-47,-17,-4,23,-57,Q16,country/CAN,1428125,56,-109,POINT(-109 56),12.661111,4.705556,20.05,0.056444,10.16
2020-05-01,CA,CA,Canada,,,,,CA,CAN,0,1825,207,1327,30472,55050,3391,22751,836921,,,,,,,,,,-61,-47,-16,10,23,-55,Q16,country/CAN,1428125,56,-109,POINT(-109 56),8.744444,4.494444,18.45,1.608667,
2020-05-02,CA,CA,Canada,,,,,CA,CAN,0,1653,175,1050,29314,56703,3566,23801,866235,,,,,,,,,,-52,-49,-18,15,14,-36,Q16,country/CAN,1428125,56,-109,POINT(-109 56),4.827778,0.933333,10.105556,0.056444,
2020-05-03,CA,CA,Canada,,,,,CA,CAN,0,2760,116,1107,31209,59463,3682,24908,897444,,,,,,,,,,-54,-51,-32,47,11,-35,Q16,country/CAN,1428125,56,-109,POINT(-109 56),6.016667,0.211111,14.016667,0,
2020-05-04,CA,CA,Canada,,,,,CA,CAN,0,1298,172,1109,21924,60761,3854,26017,919368,,,,,,,,,,-64,-42,-14,5,20,-54,Q16,country/CAN,1428125,56,-109,POINT(-109 56),9.444444,1.483333,17.072222,0,
2020-05-05,CA,CA,Canada,,,,,CA,CAN,0,1274,189,976,23234,62035,4043,26993,942602,,,,,,,,,,-62,-42,-10,32,20,-54,Q16,country/CAN,1428125,56,-109,POINT(-109 56),10.1,1.033333,18.488889,0,
2020-05-06,CA,CA,Canada,,,,,CA,CAN,0,1450,189,1178,31032,63485,4232,28171,973634,,,,,,,,,,-60,-41,-11,36,20,-54,Q16,country/CAN,1428125,56,-109,POINT(-109 56),11.627778,2.933333,19.7,0,
2020-05-07,CA,CA,Canada,,,,,CA,CAN,0,1426,176,1076,31660,64911,4408,29247,1005294,,,,,,,,,,-62,-42,-11,32,21,-54,Q16,country/CAN,1428125,56,-109,POINT(-109 56),12.4,2.783333,20.688889,0.084667,
2020-05-08,CA,CA,Canada,,,,,CA,CAN,0,1512,161,979,29611,66423,4569,30226,1034905,,,,,,,,,,-62,-45,-11,9,22,-53,Q16,country/CAN,1428125,56,-109,POINT(-109 56),9.883333,3.544444,19.627778,1.0414,
2020-05-09,CA,CA,Canada,,,,,CA,CAN,0,1268,124,1023,36550,67691,4693,31249,1071455,,,,,,,,,,-55,-44,-6,0,13,-32,Q16,country/CAN,1428125,56,-109,POINT(-109 56),4.727778,1.294444,12.477778,0.733778,
2020-05-10,CA,CA,Canada,,,,,CA,CAN,0,1146,178,847,26065,68837,4871,32096,1097520,,,,,,,,,,-55,-44,-24,20,10,-30,Q16,country/CAN,1428125,56,-109,POINT(-109 56),3.116667,-2.794444,8.838889,0.2286,
2020-05-11,CA,CA,Canada,,,,,CA,CAN,0,1133,122,898,24109,69970,4993,32994,1121629,,,,,,,,,,-62,-41,-14,19,19,-52,Q16,country/CAN,1428125,56,-109,POINT(-109 56),4.333333,-3,10.266667,0.0508,
2020-05-12,CA,CA,Canada,,,,,CA,CAN,0,1176,176,1048,23939,71146,5169,34042,1145568,,,,,,,,,,-61,-41,-11,20,20,-51,Q16,country/CAN,1428125,56,-109,POINT(-109 56),7.177778,-0.772222,14.111111,0,
2020-05-13,CA,CA,Canada,,,,,CA,CAN,0,1121,135,1122,27304,72267,5304,35164,1172872,,,,,,,,,,-58,-38,-9,46,19,-51,Q16,country/CAN,1428125,56,-109,POINT(-109 56),9.311111,0.677778,16.494444,0,
2020-05-14,CA,CA,Canada,,,,,CA,CAN,0,1210,168,927,30716,73477,5472,36091,1203588,,,,,,,,,,-60,-38,-10,37,20,-51,Q16,country/CAN,1428125,56,-109,POINT(-109 56),5.022222,-1.527778,15.805556,0.60325,
2020-05-15,CA,CA,Canada,,,,,CA,CAN,0,1125,90,804,33158,74602,5562,36895,1236746,,,,,,,,,,-59,-41,-10,24,21,-52,Q16,country/CAN,1428125,56,-109,POINT(-109 56),3.255556,-4.405556,11.694444,0.3302,
2020-05-16,CA,CA,Canada,,,,,CA,CAN,0,1251,117,924,33508,75853,5679,37819,1270254,,,,,,,,,,-47,-40,-9,62,10,-30,Q16,country/CAN,1428125,56,-109,POINT(-109 56),9.905556,0.261111,19.75,0.028222,
2020-05-17,CA,CA,Canada,,,,,CA,CAN,0,1138,103,731,30475,76991,5782,38550,1300729,,,,,,,,,,-51,-41,-23,86,8,-29,Q16,country/CAN,1428125,56,-109,POINT(-109 56),11.422222,1.566667,19.733333,1.778,
2020-05-18,CA,CA,Canada,,,,,CA,CAN,0,1070,60,688,22718,78061,5842,39238,1323447,,,,,,,,,,-69,-48,-27,94,24,-79,Q16,country/CAN,1428125,56,-109,POINT(-109 56),12.05,5.438889,18.966667,0.127,
2020-05-19,CA,CA,Canada,,,,,CA,CAN,0,1040,70,812,16524,79101,5912,40050,1339971,,,,,,,,,,-57,-31,0,57,18,-49,Q16,country/CAN,1428125,56,-109,POINT(-109 56),11.494444,5.15,18.5,1.580444,
2020-05-20,CA,CA,Canada,,,,,CA,CAN,0,1011,118,643,35155,80112,6030,40693,1375126,,,,,,,,,,-54,-28,1,70,17,-49,Q16,country/CAN,1428125,56,-109,POINT(-109 56),10.433333,3.711111,17.705556,0.3302,
2020-05-21,CA,CA,Canada,,,,,CA,CAN,0,1201,122,1035,4605,81313,6152,41728,1379731,,,,,,,,,,-55,-30,-2,73,18,-49,Q16,country/CAN,1428125,56,-109,POINT(-109 56),8.216667,3.911111,15.955556,5.898444,
2020-05-22,CA,CA,Canada,,,,,CA,CAN,0,1156,98,879,25553,82469,6250,42607,1405284,,,,,,,,,,-54,-34,-5,63,18,-46,Q16,country/CAN,1428125,56,-109,POINT(-109 56),6.588889,4.444444,10.294444,6.265333,
2020-05-23,CA,CA,Canada,,,,,CA,CAN,0,1141,105,711,26703,83610,6355,43318,1431987,,,,,,,,,,-42,-33,-4,85,9,-21,Q16,country/CAN,1428125,56,-109,POINT(-109 56),6.427778,3.527778,11.461111,2.003778,
2020-05-24,CA,CA,Canada,,,,,CA,CAN,0,1078,69,680,27301,84688,6424,43998,1459288,,,,,,,,,,-43,-32,-14,115,6,-21,Q16,country/CAN,1428125,56,-109,POINT(-109 56),11.183333,2.933333,21.272222,0.4318,
2020-05-25,CA,CA,Canada,,,,,CA,CAN,0,1012,121,653,23180,85700,6545,44651,1482468,,,,,,,,,,-55,-26,-4,64,16,-48,Q16,country/CAN,1428125,56,-109,POINT(-109 56),16.5,7.627778,24.166667,0.846667,
2020-05-26,CA,CA,Canada,,,,,CA,CAN,0,936,94,701,20522,86636,6639,45352,1502990,,,,,,,,,,-54,-28,-3,80,16,-46,Q16,country/CAN,1428125,56,-109,POINT(-109 56),15.577778,8.911111,23.466667,0.818444,
2020-05-27,CA,CA,Canada,,,,,CA,CAN,0,872,126,825,27941,87508,6765,46177,1530931,,,,,,,,,,-52,-26,0,82,16,-46,Q16,country/CAN,1428125,56,-109,POINT(-109 56),10.972222,7.744444,19.011111,2.54,
2020-05-28,CA,CA,Canada,,,,,CA,CAN,0,993,112,676,54304,88501,6877,46853,1585235,,,,,,,,,,-54,-28,-3,64,17,-45,Q16,country/CAN,1428125,56,-109,POINT(-109 56),9.466667,2.922222,16.144444,0.9906,
2020-05-29,CA,CA,Canada,,,,,CA,CAN,0,906,102,680,11214,89407,6979,47533,1596449,,,,,,,,,,-53,-32,-5,51,18,-44,Q16,country/CAN,1428125,56,-109,POINT(-109 56),12.833333,4.594444,19.3,0.1016,
2020-05-30,CA,CA,Canada,,,,,CA,CAN,0,772,94,583,37828,90179,7073,48116,1634277,,,,,,,,,,-41,-32,-5,58,9,-14,Q16,country/CAN,1428125,56,-109,POINT(-109 56),15.238889,5.244444,22.883333,0.0762,
2020-05-31,CA,CA,Canada,,,,,CA,CAN,0,757,222,776,31554,90936,7295,48892,1665831,,,,,,,,,,-43,-30,-12,69,7,-13,Q16,country/CAN,1428125,56,-109,POINT(-109 56),19.233333,13.461111,24.883333,0.0762,
2020-06-01,CA,CA,Canada,,,,,CA,CAN,0,758,31,847,30087,91694,7326,49739,1695918,,,,,,,,,,-51,-23,-2,81,14,-43,Q16,country/CAN,1428125,56,-109,POINT(-109 56),15.766667,10.65,24.05,6.745111,
2020-06-02,CA,CA,Canada,,,,,CA,CAN,0,705,69,618,28332,92399,7395,50357,1724250,,,,,,,,,,-53,-27,-3,64,16,-43,Q16,country/CAN,1428125,56,-109,POINT(-109 56),14.511111,7.455556,21.838889,0.3048,
2020-06-03,CA,CA,Canada,,,,,CA,CAN,0,675,103,691,31676,93074,7498,51048,1755926,,,,,,,,,,-52,-27,-3,68,16,-43,Q16,country/CAN,1428125,56,-109,POINT(-109 56),13.405556,8.461111,21.911111,3.245556,
2020-06-04,CA,CA,Canada,,,,,CA,CAN,0,641,139,691,35180,93715,7637,51739,1791106,,,,,,,,,,-50,-25,0,108,15,-43,Q16,country/CAN,1428125,56,-109,POINT(-109 56),10.644444,8.861111,14.772222,16.848667,
2020-06-05,CA,CA,Canada,,,,,CA,CAN,0,609,66,829,39392,94324,7703,52568,1830498,,,,,,,,,,-50,-29,-3,101,15,-42,Q16,country/CAN,1428125,56,-109,POINT(-109 56),10.794444,7.005556,15.533333,3.386667,
2020-06-06,CA,CA,Canada,,,,,CA,CAN,0,722,70,1046,37779,95046,7773,53614,1868277,,,,,,,,,,-40,-29,-5,88,8,-13,Q16,country/CAN,1428125,56,-109,POINT(-109 56),11.122222,7.35,15.377778,0.395111,
2020-06-07,CA,CA,Canada,,,,,CA,CAN,0,642,27,619,28545,95688,7800,54233,1896822,,,,,,,,,,-39,-26,-9,130,5,-12,Q16,country/CAN,1428125,56,-109,POINT(-109 56),8.338889,7,11.744444,25.174222,
2020-06-08,CA,CA,Canada,,,,,CA,CAN,0,545,35,600,33319,96233,7835,54833,1930141,,,,,,,,,,-51,-21,-2,100,14,-42,Q16,country/CAN,1428125,56,-109,POINT(-109 56),7.988889,6.044444,11.383333,12.812889,
2020-06-09,CA,CA,Canada,,,,,CA,CAN,0,409,62,739,25578,96642,7897,55572,1955719,,,,,,,,,,-52,-24,-2,90,14,-41,Q16,country/CAN,1428125,56,-109,POINT(-109 56),10.805556,4.972222,17.355556,0.592667,
2020-06-10,CA,CA,Canada,,,,,CA,CAN,0,472,63,1067,33536,97114,7960,56639,1989255,,,,,,,,,,-51,-22,-1,78,15,-42,Q16,country/CAN,1428125,56,-109,POINT(-109 56),13.033333,6.094444,18.011111,1.298222,
2020-06-11,CA,CA,Canada,,,,,CA,CAN,0,405,34,1019,39241,97519,7994,57658,2028496,,,,,,,,,,-50,-21,0,100,15,-41,Q16,country/CAN,1428125,56,-109,POINT(-109 56),11.333333,5.472222,18.377778,0.592667,
2020-06-12,CA,CA,Canada,,,,,CA,CAN,0,413,55,865,43600,97932,8049,58523,2072096,,,,,,,,,,-49,-25,-2,89,14,-40,Q16,country/CAN,1428125,56,-109,POINT(-109 56),15.027778,9.361111,22.055556,0.2032,
2020-06-13,CA,CA,Canada,,,,,CA,CAN,0,467,58,831,41828,98399,8107,59354,2113924,,,,,,,,,,-36,-25,-3,111,6,-8,Q16,country/CAN,1428125,56,-109,POINT(-109 56),18.611111,12.422222,23.95,1.100667,
2020-06-14,CA,CA,Canada,,,,,CA,CAN,0,377,39,918,38852,98776,8146,60272,2152776,,,,,,,,,,-37,-22,-7,142,4,-7,Q16,country/CAN,1428125,56,-109,POINT(-109 56),21.188889,16.166667,25.883333,0.677333,
2020-06-15,CA,CA,Canada,,,,,CA,CAN,0,360,29,770,30700,99136,8175,61042,2183476,,,,,,,,,,-49,-18,0,104,13,-41,Q16,country/CAN,1428125,56,-109,POINT(-109 56),17.538889,12.777778,23.927778,4.092222,
2020-06-16,CA,CA,Canada,,,,,CA,CAN,0,320,38,401,33254,99456,8213,61443,2216730,,,,,,,,,,-47,-18,3,136,13,-40,Q16,country/CAN,1428125,56,-109,POINT(-109 56),14.883333,8.622222,22.611111,0.1524,
2020-06-17,CA,CA,Canada,,,,,CA,CAN,0,386,41,574,37751,99842,8254,62017,2254481,,,,,,,,,,-47,-19,2,123,13,-41,Q16,country/CAN,1428125,56,-109,POINT(-109 56),12.883333,8.9,20.411111,0.028222,
2020-06-18,CA,CA,Canada,,,,,CA,CAN,0,367,46,479,40959,100209,8300,62496,2295440,,,,,,,,,,-47,-17,5,139,13,-40,Q16,country/CAN,1428125,56,-109,POINT(-109 56),12.3,5.866667,18.877778,0.0762,
2020-06-19,CA,CA,Canada,,,,,CA,CAN,0,409,46,507,44123,100618,8346,63003,2339563,,,,,,,,,,-45,-21,4,128,11,-40,Q16,country/CAN,1428125,56,-109,POINT(-109 56),13.333333,6.038889,20.55,0.127,
2020-06-20,CA,CA,Canada,,,,,CA,CAN,0,390,64,485,43218,101008,8410,63488,2382781,,,,,,,,,,-34,-22,3,135,4,-6,Q16,country/CAN,1428125,56,-109,POINT(-109 56),12.194444,6.238889,17.644444,0.4318,
2020-06-21,CA,CA,Canada,,,,,CA,CAN,0,318,20,398,32660,101326,8430,63886,2415441,,,,,,,,,,-35,-17,-2,149,1,-2,Q16,country/CAN,1428125,56,-109,POINT(-109 56),13.716667,8.205556,20.172222,0,
2020-06-22,CA,CA,Canada,,,,,CA,CAN,0,300,6,448,28677,101626,8436,64334,2444118,,,,,,,,,,-47,-16,0,119,12,-42,Q16,country/CAN,1428125,56,-109,POINT(-109 56),18.016667,9.911111,25.166667,0.0508,
2020-06-23,CA,CA,Canada,,,,,CA,CAN,0,326,18,370,38751,101952,8454,64704,2482869,,,,,,,,,,-48,-17,6,95,12,-42,Q16,country/CAN,1428125,56,-109,POINT(-109 56),19.627778,11.716667,26.45,0.056444,
2020-06-24,CA,CA,Canada,,,,,CA,CAN,0,279,30,387,35781,102231,8484,65091,2518650,,,,,,,,,,-49,-23,-8,122,15,-49,Q16,country/CAN,1428125,56,-109,POINT(-109 56),18.738889,12.6,26.605556,3.019778,
2020-06-25,CA,CA,Canada,,,,,CA,CAN,0,380,20,334,39713,102611,8504,65425,2558363,,,,,,,,,,-44,-13,7,142,12,-40,Q16,country/CAN,1428125,56,-109,POINT(-109 56),19.855556,13.294444,26.111111,0.5842,
2020-06-26,CA,CA,Canada,,,,,CA,CAN,0,172,4,301,39880,102783,8508,65726,2598243,,,,,,,,,,-42,-20,1,129,11,-39,Q16,country/CAN,1428125,56,-109,POINT(-109 56),18.127778,12.138889,24.933333,0.254,
2020-06-27,CA,CA,Canada,,,,,CA,CAN,0,238,8,247,42072,103021,8516,65973,2640315,,,,,,,,,,-31,-21,-1,117,5,-8,Q16,country/CAN,1428125,56,-109,POINT(-109 56),15.9,10.116667,22.35,0.2032,
2020-06-28,CA,CA,Canada,,,,,CA,CAN,0,218,6,218,36390,103239,8522,66191,2676705,,,,,,,,,,-32,-17,-5,153,2,-4,Q16,country/CAN,1428125,56,-109,POINT(-109 56),14.938889,9.633333,20.733333,2.596444,
2020-06-29,CA,CA,Canada,,,,,CA,CAN,0,668,44,987,44980,103907,8566,67178,2721685,,,,,,,,,,-46,-9,5,137,11,-42,Q16,country/CAN,1428125,56,-109,POINT(-109 56),16.655556,12.822222,20.777778,3.725333,
2020-06-30,CA,CA,Canada,,,,,CA,CAN,0,286,25,416,48468,104193,8591,67594,2770153,,,,,,,,,,-44,-2,21,133,10,-41,Q16,country/CAN,1428125,56,-109,POINT(-109 56),16.011111,11.094444,20.316667,1.185333,
2020-07-01,CA,CA,Canada,,,,,CA,CAN,0,0,0,0,0,104193,8591,67594,2770153,,,,,,,,,,-55,-34,-16,234,16,-67,Q16,country/CAN,1428125,56,-109,POINT(-109 56),15.705556,13.027778,19.938889,13.941778,
2020-07-02,CA,CA,Canada,,,,,CA,CAN,0,567,51,751,78091,104760,8642,68345,2848244,,,,,,,,,,-46,-9,11,134,11,-44,Q16,country/CAN,1428125,56,-109,POINT(-109 56),18.588889,13.855556,24.444444,3.3274,
2020-07-03,CA,CA,Canada,,,,,CA,CAN,0,319,21,348,37502,105079,8663,68693,2885746,,,,,,,,,,-45,-15,6,151,12,-47,Q16,country/CAN,1428125,56,-109,POINT(-109 56),18.661111,11.666667,25.205556,0.1016,
2020-07-04,CA,CA,Canada,,,,,CA,CAN,0,226,11,297,29208,105305,8674,68990,2914954,,,,,,,,,,-31,-19,-1,183,3,-8,Q16,country/CAN,1428125,56,-109,POINT(-109 56),18.744444,11.261111,25.272222,0.395111,
2020-07-05,CA,CA,Canada,,,,,CA,CAN,0,219,10,249,25971,105524,8684,69239,2940925,,,,,,,,,,-30,-13,-3,190,0,-6,Q16,country/CAN,1428125,56,-109,POINT(-109 56),16.272222,11.25,23.111111,2.088444,
2020-07-06,CA,CA,Canada,,,,,CA,CAN,0,399,9,331,34786,105923,8693,69570,2975711,,,,,,,,,,-45,-9,5,156,10,-42,Q16,country/CAN,1428125,56,-109,POINT(-109 56),16.794444,11.466667,22.755556,1.100667,
2020-07-07,CA,CA,Canada,,,,,CA,CAN,0,232,18,313,44461,106155,8711,69883,3020172,,,,,,,,,,-46,-12,6,136,11,-42,Q16,country/CAN,1428125,56,-109,POINT(-109 56),18.688889,12.083333,24.738889,0.4572,
2020-07-08,CA,CA,Canada,,,,,CA,CAN,0,267,26,364,35169,106422,8737,70247,3055341,,,,,,,,,,-46,-12,5,116,12,-41,Q16,country/CAN,1428125,56,-109,POINT(-109 56),17.327778,12.588889,24.205556,3.4798,
2020-07-09,CA,CA,Canada,,,,,CA,CAN,0,371,12,327,42852,106793,8749,70574,3098193,,,,,,,,,,-45,-11,6,136,11,-40,Q16,country/CAN,1428125,56,-109,POINT(-109 56),16.483333,11.677778,22.188889,5.7404,
2020-07-10,CA,CA,Canada,,,,,CA,CAN,0,321,10,327,44509,107114,8759,70901,3142702,,,,,,,,,,-44,-18,1,136,11,-40,Q16,country/CAN,1428125,56,-109,POINT(-109 56),17.2,11.872222,22.794444,2.427111,
2020-07-11,CA,CA,Canada,,,,,CA,CAN,0,221,14,365,40814,107335,8773,71266,3183516,,,,,,,,,,-37,-20,-2,97,5,-7,Q16,country/CAN,1428125,56,-109,POINT(-109 56),18.655556,11.877778,25.777778,2.060222,
2020-07-12,CA,CA,Canada,,,,,CA,CAN,0,244,10,201,29363,107579,8783,71467,3212879,,,,,,,,,,-31,-12,-2,169,1,-5,Q16,country/CAN,1428125,56,-109,POINT(-109 56),18.261111,12.711111,26.066667,0.846667,
2020-07-13,CA,CA,Canada,,,,,CA,CAN,0,565,7,374,44729,108144,8790,71841,3257608,,,,,,,,,,-46,-10,3,150,10,-42,Q16,country/CAN,1428125,56,-109,POINT(-109 56),14.405556,11.677778,18.894444,8.748889,
2020-07-14,CA,CA,Canada,,,,,CA,CAN,0,331,8,329,44875,108475,8798,72170,3302483,,,,,,,,,,-46,-11,5,165,11,-41,Q16,country/CAN,1428125,56,-109,POINT(-109 56),14.3,12.072222,17.588889,9.256889,
2020-07-15,CA,CA,Canada,,,,,CA,CAN,0,341,12,315,39410,108816,8810,72485,3341893,,,,,,,,,,-45,-10,5,159,10,-40,Q16,country/CAN,1428125,56,-109,POINT(-109 56),16.027778,12.444444,20.522222,1.326444,
2020-07-16,CA,CA,Canada,,,,,CA,CAN,0,437,17,351,45862,109253,8827,72836,3387755,,,,,,,,,,-47,-11,5,114,11,-40,Q16,country/CAN,1428125,56,-109,POINT(-109 56),15.9,9.233333,21.288889,0.1016,
2020-07-17,CA,CA,Canada,,,,,CA,CAN,0,405,12,23853,50286,109658,8839,96689,3438041,,,,,,,,,,-44,-15,4,141,10,-40,Q16,country/CAN,1428125,56,-109,POINT(-109 56),16.994444,12.322222,21.377778,8.720667,
2020-07-18,CA,CA,Canada,,,,,CA,CAN,0,330,9,225,43763,109988,8848,96914,3481804,,,,,,,,,,-29,-18,1,193,2,-6,Q16,country/CAN,1428125,56,-109,POINT(-109 56),15.372222,12.483333,19.877778,6.406444,
2020-07-19,CA,CA,Canada,,,,,CA,CAN,0,339,4,137,38738,110327,8852,97051,3520542,,,,,,,,,,-34,-15,-4,154,1,-7,Q16,country/CAN,1428125,56,-109,POINT(-109 56),15.822222,10.955556,22.088889,2.1336,
2020-07-20,CA,CA,Canada,,,,,CA,CAN,0,786,6,423,53088,111113,8858,97474,3573630,,,,,,,,,,-45,-7,7,183,10,-43,Q16,country/CAN,1428125,56,-109,POINT(-109 56),17.744444,13.127778,23.311111,1.4986,
2020-07-21,CA,CA,Canada,,,,,CA,CAN,0,573,4,283,43098,111684,8862,97757,3616728,,,,,,,,,,-46,-10,7,189,10,-43,Q16,country/CAN,1428125,56,-109,POINT(-109 56),18.533333,12.25,24.266667,0.649111,
2020-07-22,CA,CA,Canada,,,,,CA,CAN,0,543,8,385,43050,112227,8870,98142,3659778,,,,,,,,,,-47,-12,4,134,11,-42,Q16,country/CAN,1428125,56,-109,POINT(-109 56),19.294444,13.194444,24.372222,2.991556,
2020-07-23,CA,CA,Canada,,,,,CA,CAN,0,432,4,377,37544,112659,8874,98519,3697322,,,,,,,,,,-46,-10,6,157,11,-41,Q16,country/CAN,1428125,56,-109,POINT(-109 56),19.688889,13.261111,25.222222,0.818444,
2020-07-24,CA,CA,Canada,,,,,CA,CAN,0,534,7,354,20161,113193,8881,98873,3717483,,,,,,,,,,-44,-17,2,162,10,-41,Q16,country/CAN,1428125,56,-109,POINT(-109 56),18.355556,13.644444,25.116667,11.006667,
2020-07-25,CA,CA,Canada,,,,,CA,CAN,0,350,4,242,44444,113543,8885,99115,3761927,,,,,,,,,,-29,-18,-1,201,2,-6,Q16,country/CAN,1428125,56,-109,POINT(-109 56),15.827778,11.633333,22.338889,4.854222,
2020-07-26,CA,CA,Canada,,,,,CA,CAN,0,355,5,240,40023,113898,8890,99355,3801950,,,,,,,,,,-31,-12,-3,191,0,-6,Q16,country/CAN,1428125,56,-109,POINT(-109 56),17.261111,11.905556,24.166667,3.39725,
2020-07-27,CA,CA,Canada,,,,,CA,CAN,0,686,11,505,61880,114584,8901,99860,3863830,,,,,,,,,,-47,-10,4,145,11,-45,Q16,country/CAN,1428125,56,-109,POINT(-109 56),20.077778,11.638889,28.672222,0.3048,
2020-07-28,CA,CA,Canada,,,,,CA,CAN,0,397,11,274,35362,114980,8912,100134,3899192,,,,,,,,,,-47,-10,7,182,10,-43,Q16,country/CAN,1428125,56,-109,POINT(-109 56),23.733333,15.033333,30.866667,0.127,
2020-07-29,CA,CA,Canada,,,,,CA,CAN,0,412,7,331,47373,115392,8919,100465,3946565,,,,,,,,,,-45,-9,7,157,11,-43,Q16,country/CAN,1428125,56,-109,POINT(-109 56),22.183333,15.966667,30.816667,1.919111,
2020-07-30,CA,CA,Canada,,,,,CA,CAN,0,393,10,397,50060,115785,8929,100862,3996625,,,,,,,,,,-45,-7,9,171,10,-43,Q16,country/CAN,1428125,56,-109,POINT(-109 56),20.933333,15.533333,27.205556,1.185333,
2020-07-31,CA,CA,Canada,,,,,CA,CAN,0,513,6,365,53733,116298,8935,101227,4050358,,,,,,,,,,-41,-13,7,174,9,-43,Q16,country/CAN,1428125,56,-109,POINT(-109 56),19.811111,11.95,26.338889,0.1524,
2020-08-01,CA,CA,Canada,,,,,CA,CAN,0,287,6,209,48394,116585,8941,101436,4098752,,,,,,,,,,-28,-17,0,211,1,-9,Q16,country/CAN,1428125,56,-109,POINT(-109 56),20.777778,12.538889,27.383333,0.1016,
2020-08-02,CA,CA,Canada,,,,,CA,CAN,0,285,4,138,44707,116870,8945,101574,4143459,,,,,,,,,,-36,-13,-4,151,1,-11,Q16,country/CAN,1428125,56,-109,POINT(-109 56),22.15,15.044444,28.155556,0.338667,
2020-08-03,CA,CA,Canada,,,,,CA,CAN,0,147,2,23,34736,117017,8947,101597,4178195,,,,,,,,,,-54,-17,-8,209,14,-66,Q16,country/CAN,1428125,56,-109,POINT(-109 56),22.277778,16.461111,28.244444,0.1016,
2020-08-04,CA,CA,Canada,,,,,CA,CAN,0,761,11,853,58326,117777,8958,102450,4236521,,,,,,,,,,-48,-12,5,107,11,-44,Q16,country/CAN,1428125,56,-109,POINT(-109 56),20.527778,14.761111,26.144444,2.737556,
2020-08-05,CA,CA,Canada,,,,,CA,CAN,0,395,4,338,36085,118172,8962,102788,4272606,,,,,,,,,,-43,-7,8,164,10,-42,Q16,country/CAN,1428125,56,-109,POINT(-109 56),20.055556,12.872222,27.488889,0.0508,
2020-08-06,CA,CA,Canada,,,,,CA,CAN,0,374,4,318,46566,118546,8966,103106,4319172,,,,,,,,,,-44,-8,6,176,10,-42,Q16,country/CAN,1428125,56,-109,POINT(-109 56),22.505556,13.455556,31.383333,0.0762,
2020-08-07,CA,CA,Canada,,,,,CA,CAN,0,424,4,329,48036,118970,8970,103435,4367208,,,,,,,,,,-43,-16,0,155,9,-41,Q16,country/CAN,1428125,56,-109,POINT(-109 56),22.922222,15.994444,31.1,0.620889,
2020-08-08,CA,CA,Canada,,,,,CA,CAN,0,236,6,131,36830,119206,8976,103566,4404038,,,,,,,,,,-29,-16,-2,197,1,-6,Q16,country/CAN,1428125,56,-109,POINT(-109 56),16.2,12.483333,23.75,7.874,
2020-08-09,CA,CA,Canada,,,,,CA,CAN,0,230,5,162,43772,119436,8981,103728,4447810,,,,,,,,,,-30,-11,-4,187,0,-6,Q16,country/CAN,1428125,56,-109,POINT(-109 56),14.922222,11.027778,20.577778,2.398889,
